latitude,longitude,cluster,distance
-15.6501,-50.17898,-1,inf
-3.53715,-54.66692,383,7.2689091832e-05
-14.58453,-45.04646,384,5.3526789032e-05
-3.53781,-54.67104,383,7.2689091832e-05
-17.36816,-60.70734,-1,inf
-17.30668,-60.27982,385,6.2585438065e-05
-2.40556,-47.74173,125,7.4292884303e-05
-17.30257,-60.27619,385,6.2712224977e-05
-17.30313,-60.28035,385,6.2585438065e-05
-2.40664,-47.74821,125,4.2609322968e-05
-17.29901,-60.2767,385,6.2712224977e-05
-17.71033,-63.51533,386,4.1330407733e-05
-2.40769,-47.75452,125,4.0977792626e-05
-17.7083,-63.51405,386,4.1330407733e-05
-2.61201,-48.98838,-1,inf
-17.26122,-60.23049,387,6.9220821385e-05
-3.53282,-54.66759,383,7.3377505456e-05
-17.26179,-60.2346,387,6.2389588968e-05
-17.26237,-60.2387,387,6.2562430565e-05
-3.53348,-54.67175,383,7.3377505456e-05
-17.25825,-60.23512,387,6.2389588968e-05
-17.25882,-60.23922,387,6.2562430565e-05
-3.73362,-55.9377,-1,inf
-14.58204,-45.04831,384,5.3526789032e-05
-17.20605,-60.06742,-1,inf
-2.40975,-47.7669,125,4.1227190655e-05
-2.53025,-48.53464,-1,inf
-17.64624,-63.65117,-1,inf
-17.26054,-60.6775,-1,inf
-3.52782,-54.66411,383,7.3405491719e-05
-17.27203,-60.79056,-1,inf
-3.52849,-54.66827,383,7.3405491719e-05
-15.53708,-50.23044,-1,inf
-17.57353,-63.22531,388,9.250897041e-06
-3.65452,-55.46243,-1,inf
-17.20043,-60.43817,-1,inf
-3.8647,-56.79872,-1,inf
-17.57309,-63.225,388,9.250897041e-06
-17.42334,-62.444,389,7.0238356264e-05
-2.43497,-48.04515,-1,inf
-14.90541,-47.30201,390,7.396724533e-05
-14.90629,-47.3063,390,7.396724533e-05
-2.43395,-48.03899,-1,inf
-16.52511,-56.20362,-1,inf
-3.54582,-54.85987,391,7.0225159495e-05
-17.41935,-62.44455,389,7.0238356264e-05
-14.90049,-47.30745,-1,inf
-2.64375,-49.33713,-1,inf
-15.70125,-51.52259,-1,inf
-2.67125,-49.50254,-1,inf
-17.87063,-66.51065,-1,inf
-3.30365,-53.3549,-1,inf
-3.54646,-54.86385,391,7.0225159495e-05
-17.86517,-66.50916,-1,inf
-3.54154,-54.86054,391,7.0053499859e-05
-17.86463,-66.50401,-1,inf
-3.50584,-54.63787,392,7.3235202201e-05
-17.86578,-66.51498,-1,inf
-3.50651,-54.64202,392,7.3235202201e-05
-17.85983,-66.50888,-1,inf
-17.04546,-60.22809,-1,inf
-3.54218,-54.86451,391,7.0053499859e-05
-17.1152,-60.86473,-1,inf
-3.50215,-54.64265,392,7.3235483671e-05
-17.07234,-60.8222,-1,inf
-3.50282,-54.6468,392,7.3235483671e-05
-2.99053,-51.60331,-1,inf
-17.38754,-63.49298,-1,inf
-17.13316,-61.54012,393,6.6519560418e-05
-3.34083,-53.73187,-1,inf
-17.12938,-61.54063,393,6.6519560418e-05
-16.28676,-55.95645,-1,inf
-2.98515,-51.60423,394,6.1665870837e-05
-17.65361,-66.03152,-1,inf
-2.98457,-51.60074,394,6.1665902513e-05
-15.12485,-49.57233,-1,inf
-16.94752,-60.64198,395,6.3451869051e-05
-2.98573,-51.60772,394,6.1665870837e-05
-16.94392,-60.64251,395,6.3451869051e-05
-3.32371,-53.65621,-1,inf
-16.31741,-56.47739,396,5.9759773722e-05
-16.31403,-56.47796,396,5.9759773722e-05
-16.61927,-58.47328,-1,inf
-3.45388,-54.48263,-1,inf
-16.23104,-55.98172,-1,inf
-3.01132,-51.79459,-1,inf
-16.60587,-58.47541,-1,inf
-16.60359,-58.48326,397,2.4688263908e-05
-16.60037,-58.46135,397,2.5389282816e-05
-16.60305,-58.4796,397,2.476238559e-05
-3.48313,-54.6626,398,7.2721051412e-05
-16.59906,-58.46201,397,2.5389282816e-05
-16.60178,-58.48026,397,2.476238559e-05
-16.60232,-58.48391,397,2.4688263908e-05
-3.4838,-54.66672,398,7.2721051412e-05
-16.59626,-58.46619,397,6.1608480002e-05
-16.59734,-58.47349,397,6.1608141972e-05
-3.32781,-53.76833,399,4.6765377587e-05
-16.59571,-58.46253,397,5.911190116e-05
-16.5968,-58.46983,397,6.1608480002e-05
-3.30834,-53.67899,400,6.0731490035e-05
-16.59788,-58.47713,397,6.1608141972e-05
-16.59842,-58.48079,397,5.9309290816e-05
-4.47827,-61.08569,401,5.876701898e-05
-16.1689,-55.85057,402,6.560339736e-05
-16.16952,-55.85443,402,6.0875941774e-05
-16.17014,-55.85829,402,6.0875936561e-05
-2.94167,-51.4772,-1,inf
-2.93506,-51.47114,403,1.2944522184e-05
-2.93564,-51.47461,403,1.3223895413e-05
-16.16608,-55.85503,402,6.0875941774e-05
-2.5797,-49.37735,-1,inf
-16.1667,-55.85889,402,6.0875936561e-05
-16.89591,-60.75314,-1,inf
-3.30612,-53.6944,404,5.8836954245e-05
-4.47441,-61.0827,401,6.1426815834e-05
-16.54015,-58.52743,405,5.9162469127e-05
-4.47494,-61.08619,401,5.876701898e-05
-16.5368,-58.52797,405,5.9162469127e-05
-16.53734,-58.53162,405,6.1765861286e-05
-16.53787,-58.53527,405,5.916248543e-05
-3.30147,-53.69513,404,5.6402419844e-05
-16.53841,-58.53894,405,6.2122804418e-05
-3.3426,-53.94386,406,3.4848948521e-05
-16.54003,-58.5499,405,5.9309715814e-05
-16.53452,-58.53581,405,5.9137188362e-05
-16.53667,-58.55043,405,5.9137173549e-05
-3.46193,-54.69599,407,2.3457085384e-05
-16.53117,-58.53634,405,5.9137188362e-05
-16.53171,-58.53999,405,6.1794168771e-05
-4.29572,-59.99215,-1,inf
-16.53225,-58.54365,405,6.1767453779e-05
-16.53278,-58.5473,405,6.1767453779e-05
-3.32914,-53.766,399,4.6765377587e-05
-16.53332,-58.55096,405,5.9137173549e-05
-14.47346,-47.04098,10,4.8645765522e-05
-3.45838,-54.62308,-1,inf
-3.30644,-53.68191,400,6.0731490035e-05
-16.49092,-58.44931,-1,inf
-3.30334,-53.69249,404,5.6402419844e-05
-16.80911,-60.82537,-1,inf
-16.93341,-61.73797,-1,inf
-3.34258,-53.94186,406,3.4848948521e-05
-17.10437,-63.0406,-1,inf
-3.34333,-53.94664,406,5.0085234681e-05
-14.47016,-47.03873,10,6.901522166e-05
-3.45358,-54.64939,-1,inf
-16.57673,-59.3307,-1,inf
-3.46077,-54.69531,407,2.3457085384e-05
-16.44751,-58.4932,-1,inf
-4.27325,-59.97091,408,6.1270881972e-05
-16.44092,-58.47185,409,6.182231224e-05
-4.27378,-59.97439,408,6.1270881972e-05
-16.44146,-58.4755,409,5.9137827865e-05
-16.442,-58.47915,409,5.9137824163e-05
-3.43286,-54.54566,-1,inf
-16.43811,-58.47603,409,5.9137827865e-05
-16.43865,-58.47968,409,5.9137824163e-05
-2.93447,-51.47159,403,1.2944522184e-05
-16.43919,-58.48332,409,5.9137843424e-05
-15.5966,-53.27988,-1,inf
-2.93503,-51.47506,403,1.3223895413e-05
-16.43476,-58.47656,409,5.9137850826e-05
-3.44127,-54.65599,-1,inf
-16.4353,-58.48021,409,5.9137847125e-05
-16.43584,-58.48385,409,5.9137843424e-05
-16.43195,-58.48074,409,5.9137870083e-05
-3.44649,-54.68914,-1,inf
-16.43249,-58.48438,409,5.9137866383e-05
-16.43303,-58.48803,409,6.1824933408e-05
-3.28159,-53.70565,-1,inf
-16.4286,-58.48127,409,5.9137893036e-05
-16.42914,-58.48492,409,5.9163236744e-05
-2.63096,-49.71005,-1,inf
-16.41532,-58.46099,410,5.913800692e-05
-16.41197,-58.46152,410,5.913800692e-05
-2.90902,-51.41795,-1,inf
-16.40809,-58.45841,411,5.91380564e-05
-16.40917,-58.4657,411,5.9163402429e-05
-16.40474,-58.45894,411,5.91380564e-05
-16.40528,-58.46259,411,5.9163430046e-05
-3.18356,-53.15311,-1,inf
-16.40582,-58.46624,411,5.9138071931e-05
-16.40139,-58.45947,411,5.8990980772e-05
-3.18442,-53.15852,-1,inf
-16.40193,-58.46313,411,5.9138098541e-05
-16.40247,-58.46677,411,5.9138071931e-05
-3.20375,-53.27902,-1,inf
-17.38887,-66.25879,412,6.6248697266e-05
-3.20458,-53.28414,-1,inf
-16.39805,-58.46001,411,5.8990980772e-05
-16.39858,-58.46366,411,5.9138098541e-05
-4.24884,-59.96747,413,6.127278268e-05
-16.39912,-58.46731,411,5.913811776e-05
-16.39966,-58.47095,411,5.9163469935e-05
-4.24937,-59.97095,413,6.127278268e-05
-16.39577,-58.46784,411,5.913811776e-05
-16.39631,-58.47149,411,5.9163469935e-05
-3.21368,-53.37139,-1,inf
-16.44288,-58.81281,414,5.9508154307e-05
-2.55732,-49.37819,-1,inf
-16.44342,-58.81649,414,5.9508150488e-05
-17.10159,-63.82203,415,1.6042883145e-05
-2.55812,-49.38309,-1,inf
-16.43951,-58.81335,414,5.9508154307e-05
-16.44005,-58.81703,414,5.9482975859e-05
-2.83114,-51.04419,-1,inf
-16.43668,-58.81756,414,5.9482975859e-05
-16.89117,-62.16671,416,4.601033896e-05
-2.1654,-47.0642,-1,inf
-16.50618,-59.3456,417,6.0172942187e-05
-2.41794,-48.57703,-1,inf
-16.50277,-59.34613,417,6.0172942187e-05
-2.82549,-51.04483,-1,inf
-16.89182,-62.16938,416,4.601033896e-05
-16.88792,-62.16996,416,6.8753578389e-05
-2.15815,-47.06519,-1,inf
-17.10097,-63.82132,415,1.6042883145e-05
-2.8568,-51.33934,-1,inf
-17.39243,-66.26017,412,6.6248697266e-05
-15.79735,-54.87358,-1,inf
-16.75267,-61.30585,-1,inf
-2.46583,-49.02393,-1,inf
-16.91645,-62.66677,-1,inf
-3.51956,-55.44958,-1,inf
-16.10995,-57.13383,418,6.1840586492e-05
-16.11052,-57.13747,418,6.1840586492e-05
-2.45853,-49.01968,419,5.8583989417e-05
-16.90583,-62.87595,-1,inf
-2.58733,-49.78807,-1,inf
-17.35132,-66.75275,-1,inf
-16.00576,-56.64457,420,5.9390869732e-05
-2.94839,-51.96204,-1,inf
-16.0024,-56.64513,420,5.9390869732e-05
-16.00298,-56.64883,420,6.2894722784e-05
-16.52023,-60.16766,421,1.1822548455e-05
-16.5197,-60.16722,421,1.1822548455e-05
-3.37971,-54.6056,-1,inf
-16.15843,-57.7776,-1,inf
-3.51076,-55.42092,-1,inf
-16.95116,-63.51812,-1,inf
-16.77807,-62.21304,-1,inf
-2.88698,-51.6235,422,6.1843098347e-05
-16.56994,-60.73188,-1,inf
-2.88756,-51.627,422,6.1843098347e-05
-2.90751,-51.74752,-1,inf
-2.24106,-47.81372,423,7.308676695e-05
-3.22579,-53.71428,-1,inf
-16.13134,-57.73405,424,5.8794856128e-05
-16.13189,-57.73764,424,5.9018848987e-05
-16.56577,-60.72821,-1,inf
-2.89074,-51.71264,-1,inf
-16.1291,-57.74178,424,5.8846486254e-05
-16.12801,-57.73458,424,5.8794856128e-05
-16.12855,-57.73819,424,5.9018848987e-05
-2.42325,-48.92805,-1,inf
-16.12965,-57.74538,424,5.8846482243e-05
-16.13019,-57.74898,424,5.8820437819e-05
-2.88964,-51.70605,425,5.8695855258e-05
-15.84886,-55.96825,426,6.5374573899e-05
-15.84948,-55.97209,426,6.5374573899e-05
-3.96933,-58.44233,427,6.6787893521e-05
-16.12577,-57.74233,424,5.8846486254e-05
-16.12632,-57.74593,424,5.8846482243e-05
-3.96992,-58.44612,427,6.6787893521e-05
-16.12686,-57.74952,424,5.8820437819e-05
-15.11822,-51.83695,428,7.1667866545e-05
-3.12019,-53.19009,429,4.8631380676e-05
-15.11898,-51.84113,428,7.1667866545e-05
-2.8665,-51.69939,430,5.3529690652e-05
-15.11975,-51.84532,428,7.1865637395e-05
-2.86594,-51.69608,430,5.4247170887e-05
-16.45558,-60.14409,-1,inf
-16.68473,-61.86277,-1,inf
-3.08575,-53.04259,431,6.2285396263e-05
-17.27695,-66.90186,-1,inf
-2.4579,-49.02298,419,5.8583989417e-05
-14.44033,-48.51522,432,2.8219086789e-05
-2.8866,-51.70461,425,5.8695855258e-05
-16.00172,-57.36819,433,5.8873952203e-05
-15.89463,-56.69804,-1,inf
-15.99839,-57.36875,433,5.8873952203e-05
-15.99894,-57.37234,433,6.0990638616e-05
-15.98449,-57.36731,434,5.8968378596e-05
-15.9806,-57.36425,434,6.0995930939e-05
-15.98115,-57.36784,434,5.8968378596e-05
-14.43934,-48.5139,432,2.8219086789e-05
-14.43993,-48.51697,432,3.0391088738e-05
-15.88191,-56.74934,435,5.9445855607e-05
-3.121,-53.18742,429,4.8631380676e-05
-16.85382,-63.6264,-1,inf
-2.86724,-51.6522,-1,inf
-15.87855,-56.74992,435,5.9445855607e-05
-15.87913,-56.75361,435,5.9618060375e-05
-3.08772,-53.03961,431,6.2285396263e-05
-17.23773,-66.91434,-1,inf
-3.3419,-54.65366,-1,inf
-15.87461,-56.74681,436,5.9618096052e-05
-15.87576,-56.75419,435,5.9445904296e-05
-2.86889,-51.69706,430,5.4247170887e-05
-15.87634,-56.75787,435,5.9564168107e-05
-15.87067,-56.7437,436,6.2741361053e-05
-2.24076,-47.80954,423,7.308676695e-05
-15.87124,-56.74739,436,5.9618096052e-05
-15.8724,-56.75477,435,5.9445904296e-05
-2.86184,-51.653,437,6.1444031909e-05
-15.87297,-56.75843,435,5.9445926378e-05
-2.8624,-51.65648,437,6.1444031909e-05
-15.87355,-56.7621,435,5.9590916159e-05
-15.87412,-56.76576,435,5.9418650387e-05
-2.86941,-51.70036,430,5.3529690652e-05
-15.86672,-56.74057,438,5.9418706967e-05
-15.86961,-56.75901,435,5.9418684873e-05
-15.87018,-56.76267,435,5.9590916159e-05
-2.9747,-52.39305,-1,inf
-15.87076,-56.76633,435,5.9418650387e-05
-15.87133,-56.77,435,5.9418671722e-05
-16.44461,-60.6553,-1,inf
-2.85655,-51.72303,-1,inf
-15.86278,-56.73743,438,5.9618189384e-05
-15.86336,-56.74114,438,5.9418706967e-05
-15.86394,-56.74485,438,6.3102887409e-05
-3.06468,-53.02075,-1,inf
-15.86625,-56.75958,435,5.9418684873e-05
-3.06555,-53.02621,-1,inf
-15.8674,-56.76691,435,5.9445943868e-05
-15.86797,-56.77057,435,5.9418671722e-05
-3.05982,-53.0217,-1,inf
-15.85941,-56.73801,438,5.9618189384e-05
-15.85999,-56.74171,438,5.9418758405e-05
-3.09155,-53.25091,-1,inf
-15.86231,-56.75649,-1,inf
-15.86403,-56.76749,435,5.9418727529e-05
-2.53638,-49.86116,-1,inf
-15.85663,-56.74228,438,5.9418758405e-05
-15.85721,-56.74598,438,6.2939227648e-05
-15.8601,-56.76439,435,5.9564287652e-05
-3.08674,-53.25168,-1,inf
-15.86067,-56.76806,435,5.9418727529e-05
-3.08759,-53.25697,-1,inf
-15.85615,-56.76128,435,6.2442307876e-05
-15.85673,-56.76495,435,5.9564287652e-05
-2.83671,-51.73635,439,5.9180581917e-05
-16.51857,-61.30423,-1,inf
-15.71291,-55.90464,-1,inf
-2.83726,-51.7397,439,5.9180581917e-05
-15.71009,-55.90909,-1,inf
-2.78556,-51.4564,-1,inf
-16.33014,-60.01614,-1,inf
-16.8185,-63.72799,-1,inf
-2.83246,-51.74396,-1,inf
-16.32721,-60.0206,-1,inf
-14.64197,-49.94916,-1,inf
-2.83355,-51.75068,-1,inf
-16.77352,-63.46731,-1,inf
-3.30803,-54.69292,-1,inf
-16.49268,-61.30798,440,7.6554238707e-05
-2.42656,-49.31067,-1,inf
-14.6371,-49.95031,-1,inf
-14.6382,-49.95602,-1,inf
-16.49329,-61.31251,440,7.6554238707e-05
-2.42738,-49.31564,-1,inf
-16.59244,-62.34492,441,2.6405285111e-05
-15.73567,-56.41959,-1,inf
-3.19266,-54.00082,-1,inf
-16.59306,-62.34636,441,2.6405285111e-05
-16.65674,-63.05399,442,6.3426353603e-05
-16.65722,-63.05775,442,6.3426353603e-05
-16.65771,-63.06152,442,6.3615171531e-05
-16.65311,-63.0583,442,6.3593286008e-05
-16.65359,-63.06207,442,6.3593286008e-05
-15.7881,-56.97511,443,5.9220154972e-05
-15.78475,-56.97567,443,5.9220154972e-05
-16.53826,-62.41742,-1,inf
-3.20082,-54.05159,-1,inf
-16.53891,-62.42248,-1,inf
-16.32479,-60.97084,444,6.39978384e-05
-2.39337,-49.14995,-1,inf
-16.41921,-61.68153,445,6.6440070425e-05
-16.6918,-63.89293,446,6.1787666776e-05
-2.39422,-49.15509,-1,inf
-16.6923,-63.8972,446,1.5597497148e-05
-16.32116,-60.97138,444,6.39978384e-05
-3.13489,-53.67148,-1,inf
-16.41544,-61.68208,445,6.6440070425e-05
-3.19631,-54.05253,-1,inf
-16.60851,-63.23932,447,5.4163575574e-05
-16.61231,-63.2704,448,1.5115440033e-05
-2.49142,-49.77848,-1,inf
-15.742,-57.05418,-1,inf
-2.50592,-49.8658,-1,inf
-16.41251,-61.68565,-1,inf
-2.80605,-51.71706,-1,inf
-16.6116,-63.23902,447,5.4163575574e-05
-16.6916,-63.89662,446,1.5597497148e-05
-2.48609,-49.82184,-1,inf
-16.39929,-61.67325,-1,inf
-2.47922,-49.8182,449,6.131009422e-06
-16.61147,-63.27062,448,1.5115440033e-05
-15.45224,-55.41098,-1,inf
-2.47998,-49.82277,450,5.609497847e-06
-16.38746,-61.81398,-1,inf
-3.20145,-54.22747,-1,inf
-16.52044,-62.92104,-1,inf
-2.79619,-51.79039,451,5.6918396382e-05
-16.63516,-63.90395,452,7.6344699272e-05
-16.63082,-63.90452,452,7.6344699272e-05
-14.21679,-48.79349,-1,inf
-2.79673,-51.79361,451,5.0585147115e-05
-2.81622,-51.94386,-1,inf
-15.84537,-58.50146,-1,inf
-16.24822,-61.57965,453,7.7502341926e-05
-2.75057,-51.58269,454,4.0634532294e-05
-16.24884,-61.58423,453,7.7502341926e-05
-16.45788,-63.17387,-1,inf
-2.75115,-51.58612,454,3.1354647557e-05
-15.94681,-59.4497,455,6.3964846961e-05
-3.13799,-53.92406,456,2.2680142157e-05
-15.94735,-59.45347,455,6.3964846961e-05
-16.26891,-61.76181,-1,inf
-2.75372,-51.63474,457,3.4458028906e-05
-15.93944,-59.44689,458,6.3801160499e-05
-15.93998,-59.45065,458,6.3801160499e-05
-2.74604,-51.62201,-1,inf
-2.74775,-51.63219,-1,inf
-3.15309,-54.12963,459,1.7466826407e-05
-3.15383,-54.13409,459,1.7864002165e-05
-16.23885,-61.59499,-1,inf
-16.44792,-63.1946,460,6.4655570268e-05
-3.88776,-58.75023,461,1.9896647384e-05
-16.4484,-63.19843,460,6.4655570268e-05
-16.20989,-61.40825,-1,inf
-3.88886,-58.75053,461,1.9896647384e-05
-14.54308,-51.01415,-1,inf
-3.1387,-53.92297,456,2.2680142157e-05
-15.92474,-59.44152,-1,inf
-2.47885,-49.81369,-1,inf
-15.64511,-57.5825,-1,inf
-2.47957,-49.81823,449,6.131009422e-06
-14.37632,-50.30999,-1,inf
-2.4803,-49.8228,450,5.609497847e-06
-16.50935,-64.04187,-1,inf
-2.79391,-51.79294,451,5.0585147115e-05
-16.04029,-60.63552,-1,inf
-2.75524,-51.58401,-1,inf
-16.37117,-63.23239,462,6.4869480232e-05
-16.37166,-63.23623,462,6.4869480232e-05
-2.74983,-51.5849,454,3.1354647557e-05
-16.46615,-64.0511,-1,inf
-15.84331,-59.45448,463,6.3499039386e-05
-3.15226,-54.12907,459,1.7466826407e-05
-15.84277,-59.45074,463,6.3499039386e-05
-15.84386,-59.45829,463,6.4686903934e-05
-3.15296,-54.13355,459,1.7864002165e-05
-15.84441,-59.4621,463,6.4686903934e-05
-16.36318,-63.26868,-1,inf
-2.75042,-51.62342,-1,inf
-2.75206,-51.63367,457,3.4458028906e-05
-16.35733,-63.28909,-1,inf
-14.2187,-49.83638,-1,inf
-2.28246,-48.79757,-1,inf
-15.82537,-59.42667,464,6.4194562425e-05
-15.82592,-59.43045,464,6.4194562425e-05
-3.14995,-54.20248,-1,inf
-15.81979,-59.41211,465,6.4196294625e-05
-15.82034,-59.41589,465,6.4196123915e-05
-3.15066,-54.20698,-1,inf
-15.82089,-59.41967,465,6.4170088644e-05
-15.82143,-59.42345,465,6.4170088644e-05
-3.14549,-54.20346,-1,inf
-16.35024,-63.33333,-1,inf
-3.1462,-54.20796,-1,inf
-15.4221,-56.92898,-1,inf
-3.141,-54.20421,-1,inf
-16.12757,-61.82374,-1,inf
-3.14242,-54.2132,-1,inf
-16.08431,-61.58296,-1,inf
-16.74741,-67.256,466,2.9221352998e-05
-3.19269,-54.53055,-1,inf
-15.93189,-60.73568,-1,inf
-3.13792,-54.21391,-1,inf
-15.93472,-60.78204,467,7.0877992934e-05
-2.71742,-51.62514,-1,inf
-15.9353,-60.78622,467,7.0877992934e-05
-16.7456,-67.25416,466,4.289779327e-05
-16.74588,-67.25671,466,2.9221352998e-05
-2.16455,-48.28622,-1,inf
-16.28369,-63.45352,-1,inf
-15.91286,-60.72994,-1,inf
-2.2253,-48.65395,-1,inf
-16.23717,-63.25426,-1,inf
-16.18038,-62.8423,-1,inf
-3.08673,-53.9511,-1,inf
-16.18108,-62.84776,-1,inf
-3.08747,-53.95578,-1,inf
-16.01141,-61.61512,-1,inf
-3.08822,-53.96046,-1,inf
-16.21562,-63.1836,-1,inf
-2.72869,-51.79632,468,5.829743042e-05
-16.06655,-62.11912,469,6.7802774893e-05
-2.77409,-52.07512,470,5.7923097243e-05
-16.06143,-62.10997,-1,inf
-2.77462,-52.0784,470,5.7923097243e-05
-16.06206,-62.11481,-1,inf
-16.0627,-62.11966,469,6.7802774893e-05
-2.47652,-50.25636,-1,inf
-16.06141,-62.13986,-1,inf
-16.19912,-63.2867,471,6.4902665955e-05
-2.72923,-51.79962,468,5.829743042e-05
-16.1996,-63.29054,471,6.4902665955e-05
-16.19498,-63.28727,471,6.4881709861e-05
-2.76942,-52.07948,-1,inf
-16.19545,-63.29111,471,6.4881709861e-05
-16.04981,-62.17155,472,3.7592145282e-05
-2.13238,-48.21766,-1,inf
-16.05045,-62.17647,472,5.1704365455e-05
-16.1117,-62.65515,473,4.8931293184e-05
-2.1334,-48.22375,-1,inf
-16.04597,-62.17219,472,3.7165537773e-05
-16.0466,-62.17708,472,5.1705178268e-05
-2.17919,-48.49871,-1,inf
-16.04917,-62.17369,472,3.7592145282e-05
-16.11421,-62.65645,473,4.8931293184e-05
-16.04532,-62.1743,472,3.7165537773e-05
-2.3526,-49.54327,-1,inf
-13.39634,-46.63537,-1,inf
-14.05003,-50.05871,-1,inf
-2.12562,-48.21878,-1,inf
-13.95969,-49.63836,-1,inf
-2.69651,-51.6668,-1,inf
-15.1903,-56.67675,-1,inf
-2.12662,-48.22475,-1,inf
-13.95459,-49.63923,474,5.2111699463e-05
-3.11579,-54.27687,-1,inf
-13.95516,-49.64225,474,5.2111699463e-05
-15.07771,-56.03699,-1,inf
-3.10754,-54.28267,475,7.7848403268e-05
-13.88259,-49.37682,-1,inf
-3.10825,-54.28708,475,7.7848403268e-05
-16.01271,-62.52808,-1,inf
-3.60941,-57.45427,-1,inf
-16.14035,-63.53581,476,7.4075753027e-05
-16.13565,-63.53241,476,6.6940808346e-05
-2.34725,-49.77721,477,6.7085444889e-05
-16.13614,-63.53637,476,6.6940808346e-05
-15.82701,-61.26441,-1,inf
-2.6485,-51.61127,-1,inf
-16.10717,-63.44002,478,7.3578201813e-05
-16.10251,-63.43666,478,1.9303785968e-05
-3.16098,-54.72382,-1,inf
-16.10299,-63.44059,478,1.8801821702e-05
-16.09833,-63.43724,478,5.5022782628e-05
-16.10141,-63.43654,478,1.9303785968e-05
-16.10192,-63.44046,478,1.8801821702e-05
-2.15473,-48.71617,-1,inf
-15.06994,-56.42477,-1,inf
-14.34195,-52.11282,-1,inf
-2.64594,-51.62926,479,3.902569804e-05
-16.47677,-66.79263,480,4.650868005e-05
-2.64651,-51.63268,479,3.9260708643e-05
-16.47708,-66.79539,480,4.6176165219e-05
-16.47739,-66.79813,480,4.6176165219e-05
-2.64708,-51.6361,479,4.7667297459e-05
-3.06248,-54.14754,-1,inf
-3.01246,-53.87119,481,3.1892657661e-05
-15.2534,-57.69199,-1,inf
-15.72897,-60.98254,-1,inf
-3.57986,-57.38531,-1,inf
-14.2205,-51.56296,-1,inf
-14.21605,-51.5638,-1,inf
-15.75116,-61.2248,-1,inf
-2.86623,-53.01558,482,5.857498552e-05
-16.07497,-63.87458,-1,inf
-3.87052,-59.29008,-1,inf
-16.4565,-67.19685,-1,inf
-16.45085,-67.19498,483,7.3920559441e-05
-4.08418,-60.68864,484,5.8767682246e-05
-16.45131,-67.19937,483,7.3920559441e-05
-15.95953,-63.01655,-1,inf
-14.4108,-52.86308,485,6.5156632173e-05
-4.08085,-60.68914,484,5.8767682246e-05
-14.41148,-52.86687,485,6.5156632173e-05
-3.06642,-54.15048,-1,inf
-15.97949,-63.2417,486,6.4141420381e-05
-15.97997,-63.24549,486,6.4141420381e-05
-3.01325,-53.86954,481,3.1892657661e-05
-14.27056,-52.20738,487,3.6216792664e-05
-15.81815,-62.09991,-1,inf
-14.26854,-52.20787,487,3.6216792664e-05
-2.65798,-51.64627,-1,inf
-15.9262,-63.01024,-1,inf
-15.91423,-62.98186,488,7.1353051973e-05
-2.6504,-51.63347,479,6.927630959e-05
-14.90489,-56.06592,489,6.0976492861e-05
-15.91018,-62.98244,488,7.1353051973e-05
-2.65149,-51.64032,-1,inf
-2.34815,-49.78095,477,6.7085444889e-05
-14.90144,-56.06649,489,6.0976492861e-05
-15.88392,-62.81332,-1,inf
-2.6439,-51.62749,479,4.7116871075e-05
-15.94096,-63.25093,-1,inf
-16.20678,-65.3834,-1,inf
-2.64444,-51.63092,479,3.902569804e-05
-16.20741,-65.38865,-1,inf
-16.21942,-65.48902,-1,inf
-2.64499,-51.63434,479,3.9260708643e-05
-16.21399,-65.4843,-1,inf
-16.21335,-65.47899,-1,inf
-16.21461,-65.4896,-1,inf
-2.8648,-53.01862,482,5.857498552e-05
-15.89944,-62.9949,490,6.1504878578e-05
-15.89992,-62.99853,490,6.1504878578e-05
-3.10091,-54.5179,-1,inf
-15.92834,-63.21809,-1,inf
-16.20981,-65.49017,-1,inf
-16.19708,-65.46485,-1,inf
-3.12795,-54.69044,-1,inf
-15.91624,-63.25428,-1,inf
-16.18625,-65.45539,-1,inf
-3.0945,-54.50582,-1,inf
-16.18956,-65.52522,-1,inf
-16.17745,-65.50501,-1,inf
-3.09716,-54.52274,491,7.794572051e-05
-15.69459,-61.73964,-1,inf
-3.12425,-54.69531,492,7.4095734914e-05
-16.16673,-65.53885,-1,inf
-15.85356,-62.99051,493,6.1971470861e-05
-3.12491,-54.69951,492,7.4095734914e-05
-15.85402,-62.99417,493,6.1971470861e-05
-15.83905,-62.94102,-1,inf
-3.58663,-57.66987,-1,inf
-16.06551,-64.7924,-1,inf
-3.09274,-54.52338,491,7.794572051e-05
-15.87931,-63.294,-1,inf
-3.08634,-54.51143,494,7.4297765854e-05
-15.67156,-61.70991,-1,inf
-3.08701,-54.51564,494,7.4297765854e-05
-15.66842,-61.71505,-1,inf
-15.83651,-63.01868,-1,inf
-2.5583,-51.23407,-1,inf
-15.81735,-62.89906,495,5.795747398e-05
-15.78239,-62.65476,496,4.3960558834e-05
