latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp,daynight
-3.72218,-54.22813,342.39,0.48,0.48,2023-11-02,1730,N,nominal,2.0NRT,297.94,12.73,D
-2.90513,-49.40981,341.75,0.52,0.67,2023-11-02,1730,N,nominal,2.0NRT,293.08,8.7,D
-3.96745,-55.7565,347.68,0.57,0.43,2023-11-02,1730,N,nominal,2.0NRT,301.1,16.83,D
-3.76063,-54.54375,334.48,0.46,0.47,2023-11-02,1730,N,nominal,2.0NRT,299.81,38.79,D
-3.76131,-54.54785,344.98,0.46,0.47,2023-11-02,1730,N,nominal,2.0NRT,306.42,38.79,D
-3.91756,-55.5005,346.79,0.4,0.44,2023-11-02,1730,N,nominal,2.0NRT,299.99,8.35,D
-17.47093,-57.16845,367,0.38,0.36,2023-11-02,1726,N,high,2.0NRT,330.33,105.14,D
-17.36459,-56.48068,346.59,0.39,0.36,2023-11-02,1726,N,nominal,2.0NRT,300.85,6.7,D
-4.02537,-56.18909,336.86,0.54,0.42,2023-11-02,1730,N,nominal,2.0NRT,295.72,8.61,D
-17.45086,-57.03753,341.45,0.39,0.36,2023-11-02,1726,N,nominal,2.0NRT,300.66,12.63,D
-17.45142,-57.04118,346.01,0.39,0.36,2023-11-02,1726,N,nominal,2.0NRT,306.37,12.63,D
-3.97038,-55.75864,337.72,0.57,0.43,2023-11-02,1730,N,nominal,2.0NRT,300.3,9.26,D
-17.46815,-57.15029,354.86,0.38,0.36,2023-11-02,1726,N,nominal,2.0NRT,312.53,56.66,D
-17.48259,-57.24472,367,0.38,0.36,2023-11-02,1726,N,low,2.0NRT,325.42,85.81,D
-3.96639,-55.75937,339.24,0.57,0.43,2023-11-02,1730,N,nominal,2.0NRT,300.39,9.26,D
-17.48037,-57.25254,367,0.38,0.36,2023-11-02,1726,N,high,2.0NRT,313.49,26.04,D
-3.72358,-54.2271,354.03,0.48,0.48,2023-11-02,1730,N,nominal,2.0NRT,295.53,8.94,D
-17.44808,-57.04173,355.32,0.39,0.36,2023-11-02,1726,N,nominal,2.0NRT,303.12,12.63,D
-3.91803,-55.50105,367,0.4,0.44,2023-11-02,1730,N,high,2.0NRT,299.72,8.72,D
-17.44864,-57.04537,355.85,0.39,0.36,2023-11-02,1726,N,nominal,2.0NRT,310.71,16.23,D
-3.71913,-54.2278,345.36,0.48,0.48,2023-11-02,1730,N,nominal,2.0NRT,297.77,8.94,D
-17.4492,-57.04901,351.18,0.39,0.36,2023-11-02,1726,N,nominal,2.0NRT,306.49,16.23,D
-4.02453,-56.18717,333.81,0.54,0.42,2023-11-02,1730,N,nominal,2.0NRT,296.82,4.33,D
-17.45144,-57.06357,352.99,0.39,0.36,2023-11-02,1726,N,nominal,2.0NRT,304.16,15.89,D
-4.02528,-56.19201,332.68,0.54,0.42,2023-11-02,1730,N,nominal,2.0NRT,294.86,4.33,D
-17.45199,-57.0672,349.29,0.39,0.36,2023-11-02,1726,N,nominal,2.0NRT,304.28,13.22,D
-3.2908,-51.59027,331.17,0.37,0.58,2023-11-02,1730,N,nominal,2.0NRT,295.88,5.12,D
-17.45925,-57.11449,353.96,0.39,0.36,2023-11-02,1726,N,nominal,2.0NRT,306.93,14.75,D
-3.29134,-51.59364,331.81,0.37,0.58,2023-11-02,1730,N,nominal,2.0NRT,295.33,4.1,D
-17.45981,-57.11813,355.54,0.39,0.36,2023-11-02,1726,N,nominal,2.0NRT,312.75,25.24,D
-3.50833,-52.95316,331.8,0.59,0.53,2023-11-02,1730,N,nominal,2.0NRT,299.01,4.89,D
-17.46036,-57.12177,351.63,0.39,0.36,2023-11-02,1726,N,nominal,2.0NRT,309.39,25.24,D
-2.91989,-49.41101,332.74,0.52,0.67,2023-11-02,1730,N,nominal,2.0NRT,293.66,8.46,D
-17.47981,-57.24891,352.12,0.38,0.36,2023-11-02,1726,N,nominal,2.0NRT,305.52,26.04,D
-3.7321,-54.45377,332.99,0.47,0.47,2023-11-02,1730,N,low,2.0NRT,305.24,7.95,D
-17.48092,-57.25617,356.17,0.38,0.36,2023-11-02,1726,N,nominal,2.0NRT,313.08,26.73,D
-2.91368,-49.41203,350.26,0.52,0.67,2023-11-02,1730,N,nominal,2.0NRT,293.81,8.46,D
-17.49254,-57.33238,353.75,0.38,0.36,2023-11-02,1726,N,nominal,2.0NRT,309.37,30.5,D
-3.25613,-51.51229,356.33,0.37,0.58,2023-11-02,1730,N,nominal,2.0NRT,297.01,7.42,D
-17.44698,-57.05685,367,0.39,0.36,2023-11-02,1726,N,high,2.0NRT,310.73,22.19,D
-3.87074,-55.35967,341.5,0.4,0.45,2023-11-02,1730,N,nominal,2.0NRT,300.09,4.2,D
-17.44754,-57.06049,367,0.39,0.36,2023-11-02,1726,N,high,2.0NRT,307.28,11.04,D
-17.45703,-57.12232,367,0.39,0.36,2023-11-02,1726,N,high,2.0NRT,311.82,34.93,D
-2.56118,-47.32089,367,0.73,0.76,2023-11-02,1730,N,high,2.0NRT,290.25,38.5,D
-17.4587,-57.13322,367,0.38,0.36,2023-11-02,1726,N,high,2.0NRT,313.04,45.67,D
-3.91014,-55.6365,349.73,0.39,0.44,2023-11-02,1730,N,nominal,2.0NRT,303.76,29.27,D
-17.4453,-57.04593,354.17,0.39,0.36,2023-11-02,1726,N,nominal,2.0NRT,305.28,103.18,D
-17.44642,-57.05321,355.06,0.39,0.36,2023-11-02,1726,N,nominal,2.0NRT,317.84,22.19,D
-3.93769,-55.8117,346.92,0.57,0.43,2023-11-02,1730,N,nominal,2.0NRT,295.01,9.68,D
-17.4481,-57.06413,353.04,0.39,0.36,2023-11-02,1726,N,nominal,2.0NRT,304.44,11.04,D
-2.90042,-49.40914,343.8,0.52,0.67,2023-11-02,1730,N,nominal,2.0NRT,293.37,6.73,D
-17.45535,-57.11141,351.23,0.39,0.36,2023-11-02,1726,N,nominal,2.0NRT,307.04,27.15,D
-17.45758,-57.12595,351.32,0.39,0.36,2023-11-02,1726,N,nominal,2.0NRT,310.65,13.18,D
-2.92792,-49.57593,335.35,0.51,0.66,2023-11-02,1730,N,nominal,2.0NRT,291.6,3.6,D
-17.45814,-57.12959,352.33,0.38,0.36,2023-11-02,1726,N,nominal,2.0NRT,311.78,13.18,D
-17.45981,-57.1405,353.09,0.38,0.36,2023-11-02,1726,N,nominal,2.0NRT,312.81,90.03,D
-3.93369,-55.81227,339.12,0.57,0.43,2023-11-02,1730,N,nominal,2.0NRT,296.1,9.68,D
-17.82882,-59.64482,330.86,0.42,0.38,2023-11-02,1726,N,low,2.0NRT,304.22,4.23,D
-3.1737,-51.10947,345.19,0.4,0.6,2023-11-02,1730,N,nominal,2.0NRT,293.21,4.55,D
-17.44364,-57.05741,367,0.39,0.36,2023-11-02,1726,N,high,2.0NRT,310.08,22.19,D
-3.17429,-51.11311,331.34,0.4,0.6,2023-11-02,1730,N,nominal,2.0NRT,293.47,4.55,D
-17.45536,-57.13378,367,0.38,0.36,2023-11-02,1726,N,high,2.0NRT,311.65,45.67,D
-3.74375,-54.63963,332.97,0.45,0.47,2023-11-02,1730,N,nominal,2.0NRT,301.64,5.22,D
-17.44308,-57.05376,357.13,0.39,0.36,2023-11-02,1726,N,nominal,2.0NRT,305.03,22.19,D
-17.4442,-57.06104,346.37,0.39,0.36,2023-11-02,1726,N,nominal,2.0NRT,307.92,11.04,D
-3.92969,-55.81284,337.76,0.57,0.43,2023-11-02,1730,N,nominal,2.0NRT,294.21,7.66,D
-17.45369,-57.12287,352.9,0.39,0.36,2023-11-02,1726,N,nominal,2.0NRT,317.74,34.93,D
-3.21313,-51.38499,333.4,0.38,0.59,2023-11-02,1730,N,nominal,2.0NRT,295.6,4.47,D
-17.45425,-57.12651,356.54,0.39,0.36,2023-11-02,1726,N,nominal,2.0NRT,312.63,13.18,D
-3.73941,-54.64025,334.46,0.45,0.47,2023-11-02,1730,N,nominal,2.0NRT,302.37,5.22,D
-17.47869,-57.28631,351,0.38,0.36,2023-11-02,1726,N,nominal,2.0NRT,309.13,12.96,D
-3.15291,-51.05239,344.64,0.4,0.6,2023-11-02,1730,N,nominal,2.0NRT,296.03,6.36,D
-17.48532,-57.32986,354.81,0.38,0.36,2023-11-02,1726,N,nominal,2.0NRT,309.99,42.44,D
-17.48753,-57.34437,345.07,0.38,0.36,2023-11-02,1726,N,nominal,2.0NRT,307.54,101.38,D
-17.44031,-57.05796,352.72,0.39,0.36,2023-11-02,1726,N,nominal,2.0NRT,315.37,35.76,D
-3.15351,-51.05605,351.09,0.4,0.6,2023-11-02,1730,N,nominal,2.0NRT,295.97,6.36,D
-17.44924,-57.11616,353.26,0.39,0.36,2023-11-02,1726,N,nominal,2.0NRT,309.64,32.58,D
-3.87376,-55.51151,333.29,0.4,0.44,2023-11-02,1730,N,nominal,2.0NRT,299.91,2.18,D
-17.4498,-57.11979,349.24,0.39,0.36,2023-11-02,1726,N,nominal,2.0NRT,306.78,49.7,D
-17.45147,-57.1307,356.2,0.38,0.36,2023-11-02,1726,N,nominal,2.0NRT,313.07,178.11,D
-3.17349,-51.24643,331.62,0.39,0.59,2023-11-02,1730,N,nominal,2.0NRT,293.28,2.83,D
-17.45203,-57.13433,350.83,0.38,0.36,2023-11-02,1726,N,nominal,2.0NRT,314.93,53.64,D
-17.47092,-57.25783,352.18,0.38,0.36,2023-11-02,1726,N,nominal,2.0NRT,311.54,26.05,D
-3.7051,-54.5095,343.99,0.46,0.47,2023-11-02,1730,N,nominal,2.0NRT,301.41,5.6,D
-18.38466,-63.94659,338.82,0.48,0.48,2023-11-02,1726,N,nominal,2.0NRT,303.41,76.96,D
-3.89601,-55.70384,341.13,0.39,0.44,2023-11-02,1730,N,nominal,2.0NRT,300.27,5.51,D
-17.44256,-57.09489,367,0.39,0.36,2023-11-02,1726,N,high,2.0NRT,308.37,32.64,D
-3.89656,-55.70727,341.45,0.38,0.44,2023-11-02,1730,N,nominal,2.0NRT,297.28,5.51,D
-17.43697,-57.05852,344.49,0.39,0.36,2023-11-02,1726,N,nominal,2.0NRT,309.43,35.76,D
-17.43809,-57.06579,348.25,0.39,0.36,2023-11-02,1726,N,nominal,2.0NRT,314.05,63.73,D
-17.44312,-57.09853,353.71,0.39,0.36,2023-11-02,1726,N,nominal,2.0NRT,309.4,30.92,D
-17.44367,-57.10217,356.66,0.39,0.36,2023-11-02,1726,N,nominal,2.0NRT,308.23,30.92,D
-17.44423,-57.1058,352.25,0.39,0.36,2023-11-02,1726,N,nominal,2.0NRT,311.44,20.69,D
-17.44479,-57.10944,353.55,0.39,0.36,2023-11-02,1726,N,nominal,2.0NRT,307.92,20.69,D
-17.44646,-57.12035,348.92,0.39,0.36,2023-11-02,1726,N,nominal,2.0NRT,305.44,49.7,D
-17.46759,-57.25838,352.28,0.38,0.36,2023-11-02,1726,N,nominal,2.0NRT,316.82,26.05,D
-17.43754,-57.08453,367,0.39,0.36,2023-11-02,1726,N,high,2.0NRT,314.89,22.82,D
-17.44201,-57.11363,367,0.39,0.36,2023-11-02,1726,N,high,2.0NRT,311.43,54.79,D
-17.29466,-56.16788,340.46,0.4,0.37,2023-11-02,1726,N,nominal,2.0NRT,300.8,6.29,D
-3.17268,-51.27572,344.17,0.39,0.59,2023-11-02,1730,N,nominal,2.0NRT,297.7,7.08,D
-17.43475,-57.06635,345.83,0.39,0.36,2023-11-02,1726,N,nominal,2.0NRT,314.47,66.4,D
-17.43643,-57.07726,354.99,0.39,0.36,2023-11-02,1726,N,nominal,2.0NRT,316.12,30.91,D
-3.66653,-54.29801,338.8,0.48,0.48,2023-11-02,1730,N,nominal,2.0NRT,300.1,8.04,D
-17.43699,-57.08089,348.29,0.39,0.36,2023-11-02,1726,N,nominal,2.0NRT,309.83,30.91,D
-17.4409,-57.10636,348.32,0.39,0.36,2023-11-02,1726,N,nominal,2.0NRT,311.56,78.87,D
-3.72275,-54.64699,355.3,0.45,0.47,2023-11-02,1730,N,nominal,2.0NRT,303.87,45.5,D
-17.44257,-57.11727,351.11,0.39,0.36,2023-11-02,1726,N,nominal,2.0NRT,320.37,54.79,D
-17.47477,-57.32788,349.69,0.38,0.36,2023-11-02,1726,N,nominal,2.0NRT,304.54,14.85,D
-3.72341,-54.65107,338.6,0.45,0.47,2023-11-02,1730,N,nominal,2.0NRT,296.26,6.99,D
-17.43587,-57.07362,367,0.39,0.36,2023-11-02,1726,N,low,2.0NRT,326.76,130.42,D
-17.44313,-57.1209,367,0.39,0.36,2023-11-02,1726,N,low,2.0NRT,326.18,99.65,D
-3.94271,-56.02348,351.51,0.55,0.43,2023-11-02,1730,N,nominal,2.0NRT,300.54,85.7,D
-17.29128,-56.16847,349.75,0.4,0.37,2023-11-02,1726,N,nominal,2.0NRT,301.78,6.29,D
-17.43365,-57.08145,347.65,0.39,0.36,2023-11-02,1726,N,nominal,2.0NRT,302.43,30.91,D
-17.43421,-57.08509,351.79,0.39,0.36,2023-11-02,1726,N,nominal,2.0NRT,300.5,22.82,D
-3.5375,-53.53068,330.98,0.54,0.51,2023-11-02,1730,N,nominal,2.0NRT,298.48,2.26,D
-17.43812,-57.11055,349.02,0.39,0.36,2023-11-02,1726,N,nominal,2.0NRT,309.53,78.87,D
-17.43868,-57.11419,346.75,0.39,0.36,2023-11-02,1726,N,nominal,2.0NRT,311.55,54.79,D
-3.71842,-54.64761,347.68,0.45,0.47,2023-11-02,1730,N,nominal,2.0NRT,298.92,12.88,D
-17.46147,-57.26311,350.87,0.38,0.36,2023-11-02,1726,N,nominal,2.0NRT,304.02,82.15,D
-17.4587,-57.2673,352.43,0.38,0.36,2023-11-02,1726,N,nominal,2.0NRT,312.35,94.16,D
-3.71907,-54.65163,342.05,0.45,0.47,2023-11-02,1730,N,nominal,2.0NRT,296.59,6.33,D
-17.46479,-57.30721,353.96,0.38,0.36,2023-11-02,1726,N,nominal,2.0NRT,315.95,16.99,D
-3.93797,-56.01906,334.63,0.55,0.43,2023-11-02,1730,N,nominal,2.0NRT,293.56,14.8,D
-17.46589,-57.31447,354.4,0.38,0.36,2023-11-02,1726,N,nominal,2.0NRT,315.38,12.84,D
-17.46645,-57.3181,352.97,0.38,0.36,2023-11-02,1726,N,nominal,2.0NRT,311.86,10.73,D
-17.467,-57.32173,354.11,0.38,0.36,2023-11-02,1726,N,nominal,2.0NRT,306.77,10.73,D
-3.93877,-56.0241,348.97,0.55,0.43,2023-11-02,1730,N,nominal,2.0NRT,294.92,14.8,D
-17.46145,-57.30777,367,0.38,0.36,2023-11-02,1726,N,high,2.0NRT,307.46,16.99,D
-17.45702,-57.27874,349.37,0.38,0.36,2023-11-02,1726,N,nominal,2.0NRT,314.86,86.57,D
-3.16291,-51.2848,337.97,0.39,0.59,2023-11-02,1730,N,nominal,2.0NRT,295.97,5.19,D
-17.46035,-57.30051,356.36,0.38,0.36,2023-11-02,1726,N,nominal,2.0NRT,307.02,114.89,D
-17.4609,-57.30414,356.1,0.38,0.36,2023-11-02,1726,N,nominal,2.0NRT,308.56,16.99,D
-3.05866,-50.6938,367,0.43,0.62,2023-11-02,1730,N,high,2.0NRT,297.52,16.67,D
-17.46256,-57.31502,351.76,0.38,0.36,2023-11-02,1726,N,nominal,2.0NRT,303.29,12.84,D
-17.45425,-57.28292,351.23,0.38,0.36,2023-11-02,1726,N,nominal,2.0NRT,312.6,95.37,D
-17.27212,-56.24476,367,0.4,0.37,2023-11-02,1726,N,high,2.0NRT,308.85,16.09,D
-3.15743,-51.28576,367,0.39,0.59,2023-11-02,1730,N,high,2.0NRT,296.2,95.49,D
-17.27153,-56.24102,354.13,0.4,0.37,2023-11-02,1726,N,nominal,2.0NRT,305.24,15.92,D
-17.29742,-56.40471,347.31,0.39,0.36,2023-11-02,1726,N,nominal,2.0NRT,299.93,10.49,D
-3.15858,-51.29269,331.86,0.39,0.59,2023-11-02,1730,N,nominal,2.0NRT,295.14,112.43,D
-17.26815,-56.2416,350.21,0.4,0.37,2023-11-02,1726,N,nominal,2.0NRT,303.55,15.92,D
-3.16972,-51.35958,339.61,0.38,0.59,2023-11-02,1730,N,nominal,2.0NRT,294.71,3.57,D
-17.26875,-56.24533,350.75,0.4,0.37,2023-11-02,1726,N,nominal,2.0NRT,307.87,16.09,D
-17.26934,-56.24907,343.5,0.4,0.37,2023-11-02,1726,N,nominal,2.0NRT,303.11,16.09,D
-18.17596,-62.76244,330.5,0.4,0.44,2023-11-02,1726,N,low,2.0NRT,302.05,1.91,D
-3.89526,-55.8022,356.92,0.57,0.43,2023-11-02,1730,N,nominal,2.0NRT,299.64,25.7,D
-17.27824,-56.39275,337.62,0.39,0.36,2023-11-02,1726,N,nominal,2.0NRT,300.47,4.08,D
-18.18458,-62.90255,337.33,0.41,0.45,2023-11-02,1726,N,nominal,2.0NRT,302.04,1.89,D
-2.98643,-50.2985,330.48,0.46,0.63,2023-11-02,1730,N,nominal,2.0NRT,293.7,6.23,D
-17.27605,-56.40074,343.25,0.39,0.36,2023-11-02,1726,N,nominal,2.0NRT,305.1,8.63,D
-18.13065,-62.49417,347.69,0.39,0.44,2023-11-02,1726,N,nominal,2.0NRT,309.19,40.13,D
-3.16425,-51.36046,344.88,0.38,0.59,2023-11-02,1730,N,nominal,2.0NRT,296.63,3.57,D
-18.1311,-62.49785,351.93,0.39,0.44,2023-11-02,1726,N,nominal,2.0NRT,305.91,40.13,D
-18.13155,-62.50153,341.89,0.39,0.44,2023-11-02,1726,N,nominal,2.0NRT,300.54,5.23,D
-3.16484,-51.36398,331.94,0.38,0.59,2023-11-02,1730,N,nominal,2.0NRT,296.28,3.57,D
-17.28025,-56.53668,331.57,0.39,0.36,2023-11-02,1726,N,low,2.0NRT,302.08,3.95,D
-3.56146,-53.76516,333.37,0.52,0.5,2023-11-02,1730,N,nominal,2.0NRT,300.27,3.23,D
-17.25586,-56.41196,352.97,0.39,0.36,2023-11-02,1726,N,nominal,2.0NRT,304.01,10.79,D
-3.89125,-55.80277,352.88,0.57,0.43,2023-11-02,1730,N,nominal,2.0NRT,299.84,25.7,D
-3.67747,-54.50486,367,0.46,0.47,2023-11-02,1730,N,high,2.0NRT,305.06,15.89,D
-17.25249,-56.41254,355.01,0.39,0.36,2023-11-02,1726,N,nominal,2.0NRT,303.76,20.28,D
-3.67814,-54.509,335.9,0.46,0.47,2023-11-02,1730,N,nominal,2.0NRT,298.68,15.89,D
-18.21137,-63.43826,347.96,0.44,0.46,2023-11-02,1726,N,nominal,2.0NRT,300.17,16.49,D
-3.68698,-54.56334,340.92,0.46,0.47,2023-11-02,1730,N,nominal,2.0NRT,302.26,68.54,D
-17.75538,-60.01793,336.88,0.43,0.38,2023-11-02,1726,N,low,2.0NRT,303.85,8.18,D
-3.67311,-54.5056,345.41,0.46,0.47,2023-11-02,1730,N,nominal,2.0NRT,290.2,15.89,D
-3.70339,-54.74574,348.51,0.45,0.47,2023-11-02,1730,N,nominal,2.0NRT,300.7,6.77,D
-3.92786,-56.13202,341.08,0.54,0.42,2023-11-02,1730,N,nominal,2.0NRT,297.68,8.77,D
-3.69773,-54.7381,347.32,0.45,0.47,2023-11-02,1730,N,nominal,2.0NRT,301.33,22.41,D
-17.95295,-61.56301,344.57,0.51,0.41,2023-11-02,1726,N,nominal,2.0NRT,309.45,13.9,D
-17.94913,-61.56356,348.27,0.51,0.41,2023-11-02,1726,N,nominal,2.0NRT,306.83,13.9,D
-3.69908,-54.74634,335.08,0.45,0.47,2023-11-02,1730,N,nominal,2.0NRT,298.58,4.64,D
-16.32073,-51.45263,334.57,0.45,0.47,2023-11-02,1726,N,nominal,2.0NRT,291.62,2.52,D
-2.77133,-49.25331,367,0.54,0.68,2023-11-02,1730,N,high,2.0NRT,293.95,54.32,D
-16.28452,-51.28335,367,0.47,0.47,2023-11-02,1726,N,high,2.0NRT,296.24,9.11,D
-16.28537,-51.28785,330.2,0.46,0.47,2023-11-02,1726,N,nominal,2.0NRT,294.15,9.11,D
-2.77219,-49.25829,352.5,0.54,0.68,2023-11-02,1730,N,nominal,2.0NRT,290.16,26.96,D
-16.28097,-51.28857,367,0.46,0.47,2023-11-02,1726,N,high,2.0NRT,298.14,26,D
-3.68013,-54.65761,334.8,0.45,0.47,2023-11-02,1730,N,nominal,2.0NRT,301.75,4.65,D
-16.28013,-51.28412,356.86,0.47,0.47,2023-11-02,1726,N,nominal,2.0NRT,297.72,26,D
-3.69343,-54.73879,353.19,0.45,0.47,2023-11-02,1730,N,nominal,2.0NRT,304.88,22.41,D
-16.28181,-51.29299,345.34,0.46,0.47,2023-11-02,1726,N,nominal,2.0NRT,296.54,5.89,D
-3.69411,-54.74292,334.77,0.45,0.47,2023-11-02,1730,N,nominal,2.0NRT,296.94,22.41,D
-16.27657,-51.28926,340.74,0.46,0.47,2023-11-02,1726,N,nominal,2.0NRT,296.33,26,D
-3.88071,-55.9147,335.08,0.56,0.43,2023-11-02,1730,N,nominal,2.0NRT,296.07,5.18,D
-16.27741,-51.2937,330.67,0.46,0.47,2023-11-02,1726,N,nominal,2.0NRT,296.91,5.89,D
-3.88153,-55.91976,336.68,0.56,0.43,2023-11-02,1730,N,nominal,2.0NRT,297.75,5.18,D
-16.28055,-51.28247,345.22,0.47,0.47,2023-11-02,1726,N,nominal,2.0NRT,296.96,43.34,D
-16.28136,-51.28695,351.53,0.47,0.47,2023-11-02,1726,N,nominal,2.0NRT,299.04,43.34,D
-3.63442,-54.43414,349.08,0.47,0.48,2023-11-02,1730,N,nominal,2.0NRT,302.82,33.7,D
-16.28216,-51.2914,354.67,0.47,0.47,2023-11-02,1726,N,nominal,2.0NRT,297.64,9.07,D
-16.27776,-51.2921,347.33,0.47,0.47,2023-11-02,1726,N,nominal,2.0NRT,297.44,9.07,D
-3.63512,-54.4384,341.78,0.47,0.48,2023-11-02,1730,N,nominal,2.0NRT,297.78,33.7,D
-17.84808,-61.52089,333.01,0.51,0.41,2023-11-02,1726,N,low,2.0NRT,304.62,3.5,D
-3.68483,-54.74014,345.03,0.45,0.47,2023-11-02,1730,N,nominal,2.0NRT,301.17,6.31,D
-17.84871,-61.52571,332.39,0.51,0.41,2023-11-02,1726,N,low,2.0NRT,304.61,2.99,D
-3.88325,-55.91742,345.78,0.56,0.43,2023-11-02,1730,N,nominal,2.0NRT,297.49,9.75,D
-17.84428,-61.52143,335.35,0.51,0.41,2023-11-02,1726,N,low,2.0NRT,303.82,3.5,D
-17.84491,-61.52626,338.06,0.51,0.41,2023-11-02,1726,N,low,2.0NRT,305.04,2.99,D
-3.69611,-54.73851,353.45,0.45,0.47,2023-11-02,1730,N,nominal,2.0NRT,306.87,33.86,D
-17.99763,-62.84785,331.43,0.4,0.44,2023-11-02,1726,N,nominal,2.0NRT,301.32,3.44,D
-18.42177,-67.10268,347.12,0.38,0.59,2023-11-02,1726,N,nominal,2.0NRT,320.58,5.4,D
-3.6791,-54.65783,330.85,0.45,0.47,2023-11-02,1730,N,nominal,2.0NRT,300.05,5.45,D
-17.04434,-56.50877,333.91,0.39,0.36,2023-11-02,1726,N,low,2.0NRT,307.75,8.35,D
-3.69181,-54.73925,346.21,0.45,0.47,2023-11-02,1730,N,nominal,2.0NRT,298.74,33.86,D
-2.83119,-49.3995,332.82,0.53,0.67,2023-11-02,1730,N,nominal,2.0NRT,292.43,11.9,D
-17.04492,-56.51247,333.96,0.39,0.36,2023-11-02,1726,N,low,2.0NRT,307.76,4.03,D
-17.04549,-56.51616,335.7,0.39,0.36,2023-11-02,1726,N,low,2.0NRT,308.26,4.03,D
-3.63507,-54.43386,349.34,0.47,0.48,2023-11-02,1730,N,nominal,2.0NRT,302.58,36.66,D
-17.04607,-56.51986,334.56,0.39,0.36,2023-11-02,1726,N,low,2.0NRT,307.9,9.75,D
-17.55912,-59.97501,332.41,0.43,0.38,2023-11-02,1726,N,low,2.0NRT,305.8,3.29,D
-3.63574,-54.43813,339.65,0.47,0.48,2023-11-02,1730,N,nominal,2.0NRT,298.14,36.66,D
-17.04213,-56.51674,333.93,0.39,0.36,2023-11-02,1726,N,low,2.0NRT,307.51,4.03,D
-3.6832,-54.74053,343.61,0.45,0.47,2023-11-02,1730,N,nominal,2.0NRT,300.78,6.75,D
-17.03598,-56.52157,334.07,0.39,0.36,2023-11-02,1726,N,low,2.0NRT,307.4,11.21,D
-3.77287,-55.39449,346.69,0.4,0.45,2023-11-02,1730,N,nominal,2.0NRT,298.56,85.64,D
-17.56227,-60.07433,332.22,0.43,0.38,2023-11-02,1726,N,low,2.0NRT,306.45,5.85,D
-17.56285,-60.07841,332.65,0.43,0.38,2023-11-02,1726,N,low,2.0NRT,306.65,3.78,D
-3.76875,-55.39506,345.81,0.4,0.45,2023-11-02,1730,N,nominal,2.0NRT,304.9,85.64,D
-18.42121,-67.10303,349.58,0.38,0.59,2023-11-02,1726,N,nominal,2.0NRT,320.89,8.47,D
-17.54201,-60.00661,332.83,0.43,0.38,2023-11-02,1726,N,low,2.0NRT,307.8,4.34,D
-2.775,-49.25218,340.28,0.54,0.68,2023-11-02,1730,N,nominal,2.0NRT,291.93,31.26,D
-17.53905,-60.01117,335.18,0.43,0.38,2023-11-02,1726,N,low,2.0NRT,307.39,4.34,D
-17.53189,-60.03717,333.37,0.43,0.38,2023-11-02,1726,N,low,2.0NRT,302.37,7.43,D
-2.77581,-49.25716,345.34,0.54,0.68,2023-11-02,1730,N,nominal,2.0NRT,291.12,20.73,D
-17.01603,-56.57042,332.75,0.39,0.36,2023-11-02,1726,N,low,2.0NRT,307.33,2.71,D
-17.01661,-56.57411,332.88,0.39,0.36,2023-11-02,1726,N,low,2.0NRT,307.51,2.71,D
-3.85624,-55.9785,331.38,0.56,0.43,2023-11-02,1730,N,nominal,2.0NRT,295.95,3.59,D
-15.97822,-50.63522,338.78,0.52,0.5,2023-11-02,1726,N,nominal,2.0NRT,297.55,6.4,D
-2.7687,-49.25319,367,0.54,0.68,2023-11-02,1730,N,high,2.0NRT,291.56,31.26,D
-17.51768,-60.0644,330.68,0.43,0.38,2023-11-02,1726,N,low,2.0NRT,304.64,3.93,D
-2.76952,-49.25817,351.31,0.54,0.68,2023-11-02,1730,N,nominal,2.0NRT,290.41,20.73,D
-17.51415,-60.06496,351.74,0.43,0.38,2023-11-02,1726,N,nominal,2.0NRT,304.54,10.33,D
-3.65737,-54.74448,330.11,0.45,0.47,2023-11-02,1730,N,low,2.0NRT,301.49,9.77,D
-16.59077,-54.10507,347.54,0.48,0.4,2023-11-02,1726,N,nominal,2.0NRT,297.57,5.47,D
-3.09363,-51.2722,367,0.39,0.59,2023-11-02,1730,N,high,2.0NRT,293.17,10.54,D
-16.23419,-52.18078,344.72,0.41,0.45,2023-11-02,1726,N,nominal,2.0NRT,294.31,8,D
-3.09245,-51.26493,332.78,0.39,0.59,2023-11-02,1730,N,nominal,2.0NRT,295.07,4.79,D
-17.48944,-60.27017,335.07,0.44,0.38,2023-11-02,1726,N,low,2.0NRT,303.44,5.1,D
-3.09304,-51.26857,333.74,0.39,0.59,2023-11-02,1730,N,nominal,2.0NRT,295.05,4.79,D
-17.49526,-60.31188,345.19,0.44,0.38,2023-11-02,1726,N,low,2.0NRT,308.33,14.85,D
-17.49169,-60.31242,367,0.44,0.38,2023-11-02,1726,N,high,2.0NRT,313.36,13.48,D
-17.48349,-60.27959,343.04,0.44,0.38,2023-11-02,1726,N,nominal,2.0NRT,307.72,13.25,D
-17.48813,-60.31295,346.62,0.44,0.38,2023-11-02,1726,N,low,2.0NRT,309.29,13.48,D
-17.47993,-60.28011,331.47,0.44,0.38,2023-11-02,1726,N,low,2.0NRT,302.91,3.04,D
-16.78198,-55.64549,356.72,0.41,0.37,2023-11-02,1726,N,nominal,2.0NRT,301.37,18.34,D
